Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10,Bin 11,Bin 12,Bin 13,Bin 14,Bin 15,Bin 16,Bin 17,Bin 18,Bin 19,Bin 20,Bin 21,Bin 22,Bin 23,Bin 24,Bin 25,Bin 26,Bin 27,Bin 28,Bin 29,Bin 30,Bin 31,Bin 32,Bin 33,Bin 34,Bin 35,Bin 36,Bin 37,Bin 38,Bin 39,Bin 40,Bin 41,Bin 42,Bin 43,Bin 44,Bin 45,Bin 46,Bin 47,Bin 48,Bin 49,Bin 50,Bin 51,Bin 52,Bin 53,Bin 54,Bin 55,Bin 56,Bin 57,Bin 58,Bin 59,Bin 60,Label
0.176891,16.840328,16.017920,10.554419,9.461940,7.294775,5.423137,3.803598,3.595203,16.021049,18.512253,14.001821,14.503119,10.458170,9.643633,9.364338,9.907284,10.977247,17.119843,14.390399,17.989315,19.599812,17.101679,8.225315,10.204569,11.737278,16.317272,15.600912,16.677881,21.478624,18.506430,18.877031,16.598804,12.905052,12.186674,17.670513,14.374732,17.190498,19.927118,17.810448,15.617785,13.940387,11.563429,15.312622,14.372156,13.437697,15.059729,14.144327,11.298887,8.846715,13.233357,8.462239,11.646101,11.407093,13.476089,13.110477,11.126865,8.314718,6.188456,5.961151,Flat
0.248490,15.978781,16.366581,10.102379,10.190283,7.190263,5.963896,3.753295,2.868657,14.864273,18.514194,13.639880,14.207023,10.517817,9.896822,9.387630,9.945265,10.972311,17.106178,14.540097,18.220098,18.968388,16.448551,8.724606,10.315207,11.654904,15.941465,15.857630,16.830242,20.417969,17.871933,17.809549,16.425102,12.684610,11.047441,17.933167,14.200857,15.140255,18.974876,16.952641,15.724874,14.274183,11.490950,15.345520,14.182581,12.605888,14.604935,14.601213,10.905301,8.836299,13.626689,8.770711,12.038274,12.235790,13.692001,13.117674,10.922461,8.398543,6.161572,5.896177,Flat
8.633641,18.178541,13.031921,10.016537,10.009619,7.128828,7.904068,7.188925,3.399068,19.956032,14.509129,13.421761,15.424416,10.871250,10.702078,11.669528,9.413898,16.838976,18.059124,13.573801,19.896690,20.071365,17.540686,11.704477,11.520597,12.789109,17.334450,15.898171,20.306639,20.592546,22.139545,19.550877,20.672304,16.940165,14.214130,15.792639,19.285313,19.505415,20.281010,19.664715,19.456398,18.646971,15.262240,13.531240,15.979174,19.265263,18.305157,14.414378,11.930145,14.698013,14.000455,13.919164,12.239214,8.947688,11.258419,12.274134,12.461557,11.575197,10.900284,11.613626,Flat
7.988498,18.611927,16.594374,10.571823,10.783168,8.269775,8.137781,0.000000,4.435165,20.514790,17.725065,17.444332,20.132566,13.617088,9.563061,10.763161,8.538317,14.415125,19.783873,17.509575,20.644718,20.372547,19.380556,11.941718,11.755064,13.833797,16.262508,16.131046,20.616489,19.126200,19.768009,21.385019,21.200598,18.122561,11.430806,14.298270,20.888340,19.374599,19.505638,19.928204,20.447327,19.901937,17.588455,12.451455,17.490717,18.712288,13.138575,11.575171,10.164549,14.277964,18.615877,13.758148,14.642739,13.281975,13.674778,9.847404,10.195417,11.638962,10.589001,11.732162,Flat
0.205621,17.957041,15.944787,10.031220,11.214646,8.581405,9.388367,2.444536,0.008958,18.015877,18.423862,17.243805,21.156300,14.348048,9.431772,10.952662,8.604856,12.151927,20.194317,14.934996,20.782530,18.510742,20.712881,13.541456,10.549037,11.218111,18.118862,16.248453,16.028934,21.088997,21.745562,20.461388,19.669691,18.068068,15.043624,18.018951,16.016647,18.132244,21.679352,19.513325,21.241827,20.285496,14.774155,15.126085,18.181700,16.283188,14.207439,12.795096,9.907814,12.477531,16.948441,13.769025,14.105183,11.071373,15.414078,12.736120,11.567465,10.255104,10.288835,12.745787,Flat
7.988498,18.611927,16.594374,10.571823,10.783168,8.269775,8.137781,0.000000,4.435165,20.514790,17.725065,17.444332,20.132566,13.617088,9.563061,10.763161,8.538317,14.415125,19.783873,17.509575,20.644718,20.372547,19.380556,11.941718,11.755064,13.833797,16.262508,16.131046,20.616489,19.126200,19.768009,21.385019,21.200598,18.122561,11.430806,14.298270,20.888340,19.374599,19.505638,19.928204,20.447327,19.901937,17.588455,12.451455,17.490717,18.712288,13.138575,11.575171,10.164549,14.277964,18.615877,13.758148,14.642739,13.281975,13.674778,9.847404,10.195417,11.638962,10.589001,11.732162,Flat
7.070020,18.317554,16.533791,10.617806,10.257483,10.356311,10.803455,10.518428,6.421853,19.623840,16.207586,14.538931,19.050278,21.679010,15.146582,10.224041,10.236238,17.119608,18.221258,13.689670,19.194838,19.577091,21.158054,19.861950,18.870916,13.171654,18.654882,15.735212,20.065878,20.071602,18.102222,20.190182,20.683451,20.763962,16.289629,14.833966,19.294214,20.319981,20.309254,18.924971,12.377365,15.499930,15.714800,15.020756,17.518602,17.713829,15.072231,12.985373,12.711821,11.886178,11.453101,13.908601,15.603352,11.437166,12.220558,12.825255,10.952465,7.210849,6.712451,6.120914,Flat
5.951749,19.092022,14.195665,9.212573,10.805264,8.393194,8.454453,8.355062,6.167216,18.264065,15.860023,13.101081,20.064079,13.862184,7.823629,7.815934,10.049656,14.828804,18.526415,13.834543,17.923462,19.870380,21.710255,21.197460,18.478882,14.024378,18.876787,16.841885,19.311655,20.872948,20.777504,19.493225,18.625465,19.369152,16.030550,17.934834,19.703604,19.695372,19.563305,21.445023,17.764866,14.500739,13.798218,13.886280,17.278673,18.037500,18.203299,12.596641,9.332836,11.186708,12.599443,12.689592,13.844574,9.518745,11.716873,12.593838,11.567041,11.258676,8.636092,5.271835,Flat
13.646061,17.136965,16.308083,10.358597,9.523635,6.882637,4.601636,2.828426,9.694622,16.853445,19.226353,14.907022,16.207851,10.441580,10.968244,11.282476,8.665213,14.534366,19.924400,15.877920,20.072977,20.331383,16.283325,10.791069,11.348368,13.090281,18.011902,18.118385,19.234840,19.655081,21.048527,20.352324,19.746643,19.166485,13.622289,17.118517,18.664387,18.073288,20.030386,21.202421,19.033545,18.855743,14.826468,14.037613,17.977354,16.736517,14.978802,12.728378,11.021855,12.913145,15.362623,14.506728,15.036978,11.456234,14.466208,12.291656,12.129775,12.986100,10.303473,11.876821,Flat
8.108208,20.359922,16.504910,9.020990,10.618649,7.722785,8.798955,2.021521,3.063978,20.554592,17.637094,13.728892,17.653099,11.383270,9.338133,10.619198,9.419654,15.863838,19.809603,14.509344,21.237156,20.569965,18.393799,14.295235,11.240748,11.328387,18.993101,15.753180,19.365793,19.474922,20.856651,19.973595,19.802265,17.228588,13.680101,13.578264,19.331985,19.160526,20.911068,18.890690,20.593288,19.606632,16.228455,12.240573,15.478124,18.057507,20.193390,21.069847,19.716452,15.719034,12.084854,13.573933,12.849486,8.638036,11.424490,10.044286,8.609344,8.981287,12.792799,10.836438,Flat
13.222214,19.158575,13.422750,10.008249,10.711972,9.614876,9.809647,7.462481,5.920697,20.130564,15.934315,20.552666,21.586056,18.207088,9.203762,10.299578,10.227802,16.185036,17.966787,15.318296,21.507488,20.206457,20.966650,19.697330,13.655729,11.871304,16.501549,16.494444,21.577936,22.884289,20.891933,18.522308,19.282986,18.666389,13.936747,14.501353,20.004999,21.954252,21.461138,21.147095,19.212149,19.409161,16.499355,13.827629,15.397679,18.797905,18.962410,12.174362,8.486853,9.668952,16.377739,15.927520,14.447252,11.280055,13.460527,12.191306,10.129491,8.766125,10.119369,12.197570,Flat
11.519715,19.045067,11.108851,9.765689,10.773872,8.189243,8.984781,2.418368,5.920057,17.951500,16.085335,18.443909,16.081367,11.429988,9.032181,11.070536,8.640988,15.817649,15.243219,19.792963,20.302685,18.929380,20.295328,15.313923,11.716301,12.596733,18.067114,15.166929,18.405245,19.454264,19.658146,19.712179,18.550228,13.514958,14.217123,12.864538,19.365192,20.640600,18.758909,16.535862,17.968264,21.324039,14.183739,11.878885,15.831381,18.027502,14.402788,11.164397,11.130968,14.190731,17.766388,13.283401,10.801735,8.021836,14.774637,11.177588,10.448908,11.978005,11.032665,12.684119,Flat
8.718762,20.168480,13.873342,9.399272,10.354565,7.810354,8.330462,6.894513,5.902510,19.507166,16.819422,20.049713,17.929756,12.228192,8.580338,9.863062,10.997561,16.229393,16.891869,19.645027,21.311031,21.538092,20.290390,19.764893,16.461466,13.600632,18.608932,15.730022,20.757282,18.526175,19.893570,20.598152,18.005077,20.233282,16.840141,14.277881,21.243183,19.854176,19.883434,19.465012,19.325771,21.550097,14.635455,11.996466,15.692963,20.375942,15.731434,13.128952,14.479028,11.143600,12.319384,14.251011,14.478876,9.691553,15.507635,12.460424,12.201923,11.457964,9.767814,9.540566,Flat
12.919563,18.035522,15.569567,9.103023,10.862070,8.445258,8.348840,7.453864,10.968403,19.322371,17.326012,15.659924,20.579435,13.880198,7.937355,7.193540,9.816420,16.764736,18.711687,15.792267,21.720308,19.384935,20.086807,21.068054,20.641712,14.631573,16.497952,16.729107,20.511986,19.990595,20.481943,20.685381,19.256330,20.220640,17.315348,15.985211,21.553339,21.449732,20.531502,19.830427,20.082489,18.980803,16.623835,12.817530,17.675888,19.510433,17.968029,11.731508,8.763138,7.924689,13.661674,11.747342,13.128893,12.047153,13.029224,12.463807,10.457038,8.411023,8.990268,5.643732,Flat
3.789913,20.679415,14.813395,9.406116,11.423762,8.285721,8.155800,0.000000,4.939734,19.374792,15.775663,18.271849,19.440264,12.906750,8.869137,9.983283,5.927059,13.517822,19.306231,17.614613,21.494976,20.310139,17.334480,11.606717,10.562801,12.513247,19.257334,15.140079,20.990372,21.069220,21.189930,19.397516,17.700714,11.148119,14.322361,13.285741,18.122345,21.496759,21.082878,20.273958,19.404900,18.333996,12.948983,12.799812,16.604404,16.959528,15.257215,12.072201,12.350422,16.091209,16.692589,10.959831,11.733599,9.906457,12.842617,10.568249,9.545550,9.478466,11.127784,12.607260,Flat
7.387313,18.883072,10.712766,8.263409,9.952845,10.723782,10.539790,11.701767,8.514092,20.756739,19.007439,19.316593,20.503344,19.647326,17.346203,12.388211,10.734140,17.580652,19.354818,18.903198,20.902058,19.973848,19.673130,19.010815,20.458879,15.573492,19.323048,16.476334,21.716606,18.328979,20.407932,16.598026,20.768200,17.124420,15.054450,15.358479,21.452679,21.045437,17.279930,15.767235,10.957004,9.882253,14.199968,14.525100,16.765816,15.604861,13.350529,14.481821,13.156591,13.082537,11.058203,9.423470,12.966503,9.625628,15.179451,9.107540,7.485136,7.451549,2.338735,4.809628,Flat
8.401289,19.043430,13.838964,9.648516,10.828536,9.926412,9.740837,8.492095,4.063035,20.602442,15.658504,18.925617,21.087160,19.490395,9.617744,10.068768,10.188711,17.133968,17.889332,13.908897,21.181393,20.986622,20.008659,20.324869,14.799529,12.497606,19.299828,15.432184,20.254580,21.555872,21.702885,20.999634,19.445475,17.610172,16.332190,13.580162,20.541698,20.718241,21.379059,20.988632,19.652054,17.275879,17.716549,13.139000,15.781052,14.438133,14.230865,13.464241,10.611958,10.535755,9.691602,14.043180,14.721518,11.077154,16.088646,10.870799,10.858318,9.700851,5.956607,7.331511,Flat
7.853131,17.675598,16.451942,9.831821,9.899013,7.496821,7.372664,0.000000,3.589874,18.406116,18.569170,13.739978,16.601141,10.941260,9.952970,10.241208,8.284080,15.308624,20.472824,13.604625,18.802252,19.712042,19.973507,12.027796,10.915925,13.241854,17.299335,15.522516,18.595156,17.717480,19.586517,21.372128,20.232738,20.897270,11.758972,16.715672,18.528910,17.895010,17.820305,20.333834,21.078905,22.008930,19.443226,14.276718,15.739521,17.407967,18.451298,14.203608,13.748837,15.811842,17.832258,13.794394,12.894796,9.446198,13.791709,13.344058,12.902907,11.021181,10.103253,11.882357,Flat
10.152239,19.451248,15.538326,10.262477,11.223228,8.003530,7.161161,0.000000,5.025596,19.004435,15.728783,15.208153,18.681568,12.594912,10.369925,10.984246,8.869965,14.207664,19.036861,14.341513,18.683918,18.636326,20.930710,15.931974,12.461497,12.410725,18.842379,17.470221,17.188915,17.135458,20.770645,20.889387,21.411076,20.354237,13.811323,14.556546,19.575912,17.354744,19.803560,21.304140,19.758835,21.944368,18.831308,13.319219,17.602005,19.394272,19.045681,15.242386,14.491198,19.137989,19.318657,15.191900,13.722158,10.344778,13.907254,14.633114,13.451127,9.966576,13.354207,12.816100,Flat
10.792026,17.439634,14.143455,11.057537,11.438808,10.163000,10.182628,10.466924,10.635900,19.569775,15.357241,16.379465,19.930061,13.308392,8.252566,8.936474,10.723661,17.843676,18.845993,13.143986,20.136311,21.028553,20.720577,19.856285,19.312683,15.403448,18.457035,15.664028,19.959040,20.227942,19.717831,18.546358,19.072660,16.869530,14.884434,16.269135,16.180834,19.151674,16.726295,14.937713,11.792374,12.617100,14.766369,12.728711,16.651108,14.705231,13.571135,12.643072,13.329174,11.928652,13.088408,11.655449,12.487926,10.268040,14.586599,12.328607,9.649611,6.181232,6.365942,6.511314,Flat
7.875112,19.092962,15.541350,9.254724,11.000877,7.947827,9.558305,8.373884,8.015273,17.804386,16.736439,13.274004,18.774452,12.386805,10.059952,11.256672,11.373432,17.525286,18.135666,14.456675,20.341829,21.560165,20.476616,15.399758,15.723120,12.617569,16.392624,15.546606,20.522022,22.028442,21.081669,21.152613,20.113377,19.428013,12.698335,14.663753,17.487444,21.393373,19.029200,18.674019,17.777271,17.663685,14.738907,12.606839,16.066334,17.378839,14.612234,12.288669,9.948751,12.745376,12.714426,13.384830,11.622972,9.426062,13.156456,11.921161,9.617661,9.884940,8.076930,7.666805,Flat
13.541479,19.066456,15.654495,8.399720,10.830555,8.063149,8.812778,1.979541,8.231299,19.513453,17.358887,15.678875,17.994682,13.024168,8.832792,10.900386,8.581137,14.031693,18.469246,16.425346,21.062902,20.122093,19.668747,12.991010,10.842905,12.144584,17.104383,16.065424,16.428410,20.094481,21.971420,19.422260,19.484375,12.189868,12.962857,14.832577,18.765514,18.845167,21.422848,19.084259,19.555492,19.003141,15.237503,13.245542,16.260620,21.025759,19.758814,14.813135,12.832387,9.636204,10.874375,13.107010,11.530698,8.282345,12.562986,12.653893,12.423959,12.613035,10.959394,9.515762,Flat
5.020023,19.991747,15.357246,10.342300,9.671328,6.871126,5.825882,0.000000,4.953277,19.212748,17.404808,13.683899,14.305527,9.950558,9.465361,9.133633,6.939414,13.326517,20.539738,15.191763,19.657974,20.193560,15.090341,9.343817,10.671925,12.206726,17.563141,17.046659,21.734638,18.125420,17.637877,19.400608,20.896685,11.890119,13.106097,15.567074,19.484964,18.047806,18.790146,15.095073,19.305027,20.852207,14.406858,13.013388,14.612781,16.318880,14.775612,11.429743,9.538181,14.196700,18.621014,14.096388,12.658830,10.841326,15.706188,11.681806,9.894318,10.398667,10.512989,12.994600,Flat
7.577005,17.939173,13.125452,10.915973,10.385068,8.492165,9.543261,8.419978,6.783944,19.039614,15.941881,15.944437,21.506018,18.968262,9.611245,11.991891,9.521220,15.661301,17.512922,17.112194,19.792109,17.575993,19.236906,16.502352,11.808908,12.560020,20.502567,16.062807,21.273130,20.858362,18.113209,18.437243,19.798624,17.847210,14.662561,17.214945,20.229763,21.191923,18.217070,16.202169,19.410538,19.440575,17.201555,14.233162,16.943052,18.848305,13.936687,12.193253,11.404282,10.900089,15.900566,14.355775,12.941549,10.154558,12.123465,11.994451,10.295711,12.044413,9.669594,12.671632,Flat
6.829778,19.321064,13.134672,9.415184,10.613380,10.379602,10.751677,11.494779,7.310260,20.307081,16.242823,20.251747,21.811514,21.123419,13.724836,10.824200,11.610589,17.676771,19.890900,16.293818,21.936363,20.941811,20.657375,20.247272,20.426041,13.789412,18.603161,17.198772,20.459560,20.531628,19.742657,19.902424,19.980320,17.321348,16.088432,15.686712,21.700298,20.530594,18.805729,17.421669,16.779488,15.212238,15.341410,14.808975,16.236160,18.939472,13.517478,13.024900,12.538067,11.145152,13.944844,10.608630,14.595559,11.143846,14.186781,12.165836,9.705152,9.189519,7.214927,3.657901,Flat
6.989067,20.236198,15.537413,10.633305,10.283935,7.896580,9.611043,8.511179,8.092311,20.269667,18.028135,13.720150,17.430042,11.032674,10.216294,7.693246,7.917354,13.924383,20.036795,15.041940,20.794886,21.165718,14.917539,11.632322,11.239658,11.655381,17.472343,13.983591,19.242962,20.499638,21.815449,21.608177,14.081219,10.252938,14.321468,13.903362,16.694807,20.539015,20.774696,20.746450,20.395811,20.543541,14.805157,13.973392,15.232900,11.562431,13.704648,12.095282,11.722673,17.858873,18.386206,14.066524,13.726368,14.130544,13.441700,9.321440,10.633335,10.434326,11.307820,13.252287,Flat
8.018350,18.908216,13.114666,8.256345,10.550159,9.525342,9.764213,8.538158,7.629778,19.668457,16.091644,18.725117,18.527548,15.582634,8.676189,10.735033,10.899181,16.428980,18.954821,15.999490,19.663254,20.611259,19.313665,18.146917,13.783038,13.207355,18.489918,16.144381,20.531841,21.629404,20.636133,19.777710,20.524380,18.255943,15.598212,14.050518,21.063643,21.889832,20.350555,20.087465,18.162510,20.917505,14.798573,13.812405,15.561871,17.327644,15.262923,15.040495,11.922503,8.728119,11.481436,13.533317,14.210517,9.880423,18.009075,10.813370,11.389249,9.149637,8.167116,8.762870,Flat
4.179192,18.739895,14.563006,9.230102,11.462676,8.696376,9.224199,7.082684,5.155501,19.706659,17.511894,13.944391,20.560081,15.352386,8.803975,9.004121,10.426667,17.831799,19.466402,13.016594,17.693207,19.625954,21.659542,18.259794,13.905064,12.893348,18.562752,15.339672,18.798553,20.207066,18.675999,19.683916,18.964201,18.473597,14.270176,15.930687,18.165394,18.705610,19.977455,18.247581,17.299795,18.832996,16.577053,12.528844,15.600592,18.804337,16.579077,11.495654,8.349806,8.745540,9.412777,14.435840,10.819757,11.740992,13.379130,12.580468,10.719490,9.657509,5.845492,7.939373,Flat
9.287557,19.921841,13.007823,10.143652,11.451731,10.526443,10.508966,11.637363,10.672890,18.949087,17.216202,17.857811,19.004822,16.096363,14.623013,16.482500,16.184343,15.798559,15.899279,18.445662,21.184952,18.951731,20.320715,20.285507,18.362003,16.322866,18.852045,17.537663,18.578478,19.965015,19.977358,20.278187,19.901237,16.306820,16.637367,17.482134,19.826506,18.550482,19.946102,17.019485,9.704638,7.180758,14.972693,15.642521,16.937353,19.128431,13.435224,11.952297,11.916122,9.050366,10.687600,10.591970,11.961746,8.954811,12.453756,11.460970,9.568452,6.585222,0.000000,0.000000,Flat
9.871608,18.886465,15.251959,10.393304,11.324625,8.734248,10.334087,8.749881,7.149592,20.354197,17.248007,18.065887,21.376537,16.213203,10.879774,13.830128,11.546605,16.509130,20.037231,15.693618,20.972469,20.502407,22.413570,18.402073,13.626080,12.238376,18.191216,17.721489,21.176733,21.120583,22.140703,21.403263,20.100546,19.018063,12.906425,16.373335,21.072092,22.382963,20.066746,19.904425,20.357338,21.592533,16.251959,13.920078,16.936392,20.956936,21.323689,17.385036,13.997871,12.085487,12.641798,14.195420,12.812881,10.049620,12.312129,12.406754,10.492090,12.834185,12.638519,8.992159,Flat
13.101342,18.033035,12.402653,8.408871,10.211538,10.050039,8.691750,10.152108,10.988539,17.812534,15.623592,19.810595,19.119871,18.532694,12.387767,8.398108,10.932508,16.609131,18.760109,18.409655,20.010551,20.267752,21.656269,21.064554,20.908703,13.969906,18.878206,16.370758,20.104881,18.952234,21.226969,20.322723,21.677544,16.252361,14.737877,15.496255,20.058117,18.963873,15.824514,14.758898,14.704679,13.346135,14.013346,12.709510,16.867039,15.542183,13.534368,14.144991,12.676694,11.724506,13.901810,11.105406,11.964074,11.703363,14.161081,8.775881,7.260218,10.208961,8.472982,4.303076,Flat
8.488552,19.098452,13.851459,11.574486,11.037806,9.927431,10.028951,11.202371,6.974102,19.797495,13.701782,19.817135,21.662073,20.102823,16.888596,12.482140,10.334414,16.830849,16.062654,16.713665,21.043831,20.969681,21.837618,20.296787,20.601643,13.464003,19.155678,15.708044,19.804230,21.828394,19.396902,17.126312,17.023117,17.718990,16.865845,14.912241,20.398495,20.354187,18.769590,16.825203,13.784558,10.010199,16.048843,12.194283,16.814238,17.014212,12.472593,15.650467,17.081936,14.400152,11.810320,10.581112,10.470825,10.440619,15.581547,9.771344,10.391615,5.494327,1.414213,3.943990,Flat
6.826788,19.795622,14.910622,12.772956,11.916926,9.523831,10.382360,8.108731,4.808408,21.114002,16.074839,20.144817,20.138390,15.512151,9.469869,9.914759,10.135337,16.419979,18.295473,15.204966,19.687666,19.839642,21.716709,20.923380,15.852684,12.305490,18.900114,15.075827,19.072758,20.752518,20.851379,20.546421,20.830143,20.020321,14.093867,15.236027,19.689489,18.815207,19.491066,19.843121,19.835644,22.207003,15.632900,12.919003,17.198732,20.397738,16.706430,11.510023,9.462998,11.635733,15.218091,13.512865,11.632246,9.272000,11.733656,13.060344,8.953821,9.895592,10.216663,12.852937,Flat
15.177189,17.687513,14.091368,9.786192,9.941043,7.419856,6.658911,0.000000,5.523122,19.147099,14.436544,19.266594,15.920632,11.190469,10.044140,9.658801,9.517203,16.304939,15.425932,18.352810,18.112251,20.118950,20.406214,10.448860,10.453871,12.305945,16.801264,14.660801,18.420971,21.234856,19.777504,19.617264,18.315426,16.254086,12.846824,15.351139,18.987873,19.375420,19.891571,20.093418,19.495697,18.092480,15.966259,12.520169,16.201237,17.869633,12.519023,10.794290,8.535988,10.438910,13.079218,13.834805,10.934511,8.246478,13.742760,10.809183,9.033705,10.596864,10.750748,11.132947,Flat
11.895115,17.404039,13.134169,10.136822,11.350386,7.749847,8.304350,8.039972,8.049986,19.661697,16.205452,17.203749,18.371716,11.470495,9.104257,10.330095,8.170929,15.818552,19.228924,15.442467,20.275766,19.507118,17.338396,12.624945,10.605881,13.462574,17.431984,16.518410,20.475042,20.271832,19.876797,19.310566,20.937677,17.884638,13.306901,14.605341,19.073713,20.002686,19.876451,20.719091,19.520218,17.002083,15.405716,13.738472,16.665571,17.499905,16.605444,14.164274,10.074141,9.769027,10.786794,14.410806,15.015962,11.375654,12.266588,12.878816,11.832177,10.712073,9.103884,10.606476,Flat
